OnsetDate,CaseCount,Precipitation,Tave,Tmax,Tmin
2015/11/11,0,0.1,21.8,24.9,20.1
2015/11/12,1,0.3,21.6,25.1,20.1
2015/11/13,0,40.9,17.8,20.7,16.4
2015/11/14,0,0,20.2,26.4,16.3
2015/11/15,0,0.5,23.2,26.5,20.6
2015/11/16,0,0,24.4,27.9,21.1
2015/11/17,0,0.1,24.5,29.1,22.1
2015/11/18,0,0,24.1,30.5,21
2015/11/19,0,0,23.5,27.7,20.2
2015/11/20,0,0,23.7,28.9,20
2015/11/21,0,0.1,22.8,25.5,21.3
2015/11/22,1,0.1,23.3,28.6,20.1
2015/11/23,0,0.1,22.1,28,18.8
2015/11/24,0,0,21.2,27.1,17.7
2015/11/25,0,0,18.2,21.8,14.5
2015/11/26,0,0,14,20.1,10
2015/11/27,0,0,12.8,20,8.9
2015/11/28,0,0,15.1,20.4,11.3
2015/11/29,1,0,18.2,23.9,14.3
2015/11/30,0,0,18.7,23.9,15.2
2015/12/1,0,0,20.1,24.8,17.2
2015/12/2,0,0,20.6,25.6,17.6
2015/12/3,0,17.6,14.1,17.7,13.6
2015/12/4,0,7.5,13.7,15.3,13.1
2015/12/5,0,10.9,12.8,14.7,11.3
2015/12/6,0,5.9,12,16.3,10.6
2015/12/7,0,0,12.7,17.1,10.1
2015/12/8,0,0.1,12.8,15.3,11.4
2015/12/9,0,38.6,13.4,14.1,12.7
2015/12/10,0,2.4,16.5,21.7,14
2015/12/11,0,0,16.5,20.8,13.8
2015/12/12,0,0.1,16.8,19.7,14.4
2015/12/13,0,0,19.5,22.5,17.2
2015/12/14,0,3.7,16.2,19.6,14.8
2015/12/15,0,0,15.2,20.1,12.5
2015/12/16,0,0,12.5,16.2,10.5
2015/12/17,0,0,10.1,14.7,7.8
2015/12/18,0,0,9.2,17.1,4.8
2015/12/19,0,0,10.6,19.5,6
2015/12/20,0,0.1,15.2,20.7,9.7
2015/12/21,0,1.3,15.9,18.9,14.1
2015/12/22,0,0.7,18.1,21.5,15.6
2015/12/23,0,0,20.9,24.5,18.3
2015/12/24,0,2.1,21.4,26.3,17.3
2015/12/25,0,2,14.7,18.4,12.7
2015/12/26,0,0.9,11.7,14.1,11
2015/12/27,0,8.9,13.9,18.2,11.5
2015/12/28,0,0,14.3,19,9.8
2015/12/29,0,0.1,14,16.9,12.6
2015/12/30,0,3.6,13.3,17.5,10.6
2015/12/31,0,0,14.7,19,12.4
2016/1/1,0,0,14.7,21.4,10.9
2016/1/2,0,0,16.9,24.2,12
2016/1/3,0,0.1,19.6,23.1,17.3
2016/1/4,0,0.1,20.8,23.9,18.9
2016/1/5,0,120.7,19.5,21.8,18.4
2016/1/6,0,0,18.1,22.2,15.8
2016/1/7,0,0,15.5,20.2,13.5
2016/1/8,0,0,15.4,20.2,13.7
2016/1/9,0,0,15.4,19.1,12.5
2016/1/10,0,9.8,16.1,18.4,15
2016/1/11,0,20.3,14.8,18.6,13.8
2016/1/12,0,0,14.4,18.1,12.2
2016/1/13,0,0,13.1,18.6,10
2016/1/14,0,2.5,12.1,13.4,10.6
2016/1/15,0,22.3,12.1,12.8,11.7
2016/1/16,0,2.5,13.7,15.6,11.9
2016/1/17,0,12.3,15.7,19.8,13.6
2016/1/18,0,0,12.7,17.8,8.5
2016/1/19,0,0.1,12.9,14.3,11.3
2016/1/20,0,4.8,12.7,13.2,12.2
2016/1/21,0,4.5,11.9,13.1,11.1
2016/1/22,0,1.6,8.4,11.1,7.6
2016/1/23,0,6,5.7,7.7,3.7
2016/1/24,0,4.8,3.4,5.6,1.2
2016/1/25,0,0,5.1,10.7,1.7
2016/1/26,0,7.8,5.9,10,3.1
2016/1/27,0,32.5,8.5,11.6,4.7
2016/1/28,0,91.5,13.7,15.6,10.6
2016/1/29,0,61.3,16.7,19.7,15.2
2016/1/30,0,0,14.4,18.8,12.1
2016/1/31,0,5,13.1,14.9,12
2016/2/1,0,21.5,8.4,12,7.7
2016/2/2,0,0.4,7.5,10.8,5.1
2016/2/3,0,0,8.3,11.6,6.3
2016/2/4,0,0,11.7,17.7,9
2016/2/5,0,0,11.2,16.5,7.2
2016/2/6,0,0,11.9,17,7.9
2016/2/7,0,0,9.4,18.9,2.6
2016/2/8,0,0,9.8,21.5,2.9
2016/2/9,0,0,11.3,22.4,4
2016/2/10,0,0.6,14.6,19.5,10.9
2016/2/11,0,0.5,17.4,22.7,15.1
2016/2/12,0,0,21.2,26,17.8
2016/2/13,0,0,22.6,26.7,20.7
2016/2/14,0,0,17.8,22.1,14
2016/2/15,0,0,10.1,14,8.8
2016/2/16,0,0,9.1,10.9,7.6
2016/2/17,0,0,10.9,13.4,9.1
2016/2/18,0,0.1,12.7,17.1,9.8
2016/2/19,0,14.4,12.3,13.7,11.8
2016/2/20,0,0.5,14.3,21.3,11.5
2016/2/21,0,0.1,13,16.4,9.4
2016/2/22,0,2.2,12.4,13.7,11.5
2016/2/23,0,0.4,11.9,14.1,11.3
2016/2/24,0,0,11.4,13.5,9.8
2016/2/25,0,0.3,10.8,12.5,10.4
2016/2/26,0,1,11.1,12,10.3
2016/2/27,0,0,12.7,18.8,9.4
2016/2/28,0,0,12.5,20.9,7
2016/2/29,0,0,14.8,26,7.4
2016/3/1,0,0,14.7,23.8,8.5
2016/3/2,0,0,14.4,23,9.1
2016/3/3,0,0,15.1,24.5,9.1
2016/3/4,0,0,17.5,24.7,13.1
2016/3/5,0,0,19.5,24.4,16
2016/3/6,0,0,20.4,26.2,17.2
2016/3/7,0,0.1,19.9,25,15.8
2016/3/8,0,0,21.1,23.4,19.4
2016/3/9,0,31.7,19.5,22.1,15.5
2016/3/10,0,32.8,9.8,15.5,7.6
2016/3/11,0,0.1,8.4,10.2,6.9
2016/3/12,0,0.5,9.7,10.7,8.8
2016/3/13,0,7.3,12.5,13.9,10.3
2016/3/14,0,0.1,14.1,17.7,9.9
2016/3/15,0,0.1,13.5,15.5,12.5
2016/3/16,0,1.1,13.7,14.6,12.5
2016/3/17,0,5.1,16.2,17.8,14.4
2016/3/18,0,4.2,20,22.5,17.7
2016/3/19,0,2.7,22.2,23.5,21
2016/3/20,0,0.1,21.5,22.9,20.6
2016/3/21,0,92.9,18.3,20.6,17.9
2016/3/22,0,21.6,18.1,19.3,17.5
2016/3/23,0,45.6,19.6,23.4,17.9
2016/3/24,0,6.9,14.8,20,13.2
2016/3/25,0,1.3,13.6,19.2,10.4
2016/3/26,0,0,14.4,23.3,7.7
2016/3/27,0,0,15.3,22.8,10.8
2016/3/28,0,0,14.4,20.9,9.4
2016/3/29,0,0,17.2,21.6,13.6
2016/3/30,0,0.1,19.4,23.2,16.4
2016/3/31,0,0,22,27.9,18.4
2016/4/1,0,0,23.2,27.6,20.2
2016/4/2,0,0,23.2,26.9,21.1
2016/4/3,0,0.1,22.7,24.5,21.1
2016/4/4,0,16.9,21.5,24.9,20.1
2016/4/5,0,0.1,21.8,25.5,18.3
2016/4/6,0,0,24.1,27.7,21.9
2016/4/7,0,0,24.7,28.4,22.9
2016/4/8,0,0,25.2,28.7,23.2
2016/4/9,0,18.7,24.2,26.3,23.7
2016/4/10,0,25.1,22.1,24.2,19.9
2016/4/11,0,0,23.1,26.3,20.9
2016/4/12,0,33.4,21.2,22.8,20.3
2016/4/13,0,9.2,22.5,25.5,20.7
2016/4/14,0,7.8,23.2,24.6,21.9
2016/4/15,0,3.2,23.7,24.6,22.3
2016/4/16,0,0,24.9,28.1,22.4
2016/4/17,0,0,25.8,28.2,24.3
2016/4/18,0,39.3,20.6,26,17
2016/4/19,0,1.5,21.3,23.3,19.9
2016/4/20,0,10.6,22,24.5,20.5
2016/4/21,0,9.1,23.1,25,21.4
2016/4/22,0,13.9,22.2,24.2,20.7
2016/4/23,0,2,23.4,26.5,21.1
2016/4/24,0,20.3,24.2,29.2,21.9
2016/4/25,0,2.1,25.7,29.8,23.3
2016/4/26,0,2.2,25.7,28.6,25
2016/4/27,0,45.7,25.7,31.1,22.8
2016/4/28,0,0,25.4,29.8,21.6
2016/4/29,0,0,24.7,28.5,21.8
2016/4/30,0,11.4,22,23.5,20.6
2016/5/1,0,3.3,22.6,26.3,19.8
2016/5/2,0,0.2,25.6,30.1,22.9
2016/5/3,0,11.6,25.4,30,22.7
2016/5/4,0,0.1,25,29.6,21.7
2016/5/5,0,3.1,27.5,30.4,25.6
2016/5/6,0,20.1,26.6,31.5,21.8
2016/5/7,0,4,26.1,30.9,21.6
2016/5/8,0,0.1,27.7,29.5,26.5
2016/5/9,0,0.8,27,29.7,25.4
2016/5/10,0,104.5,23.7,27.1,21.9
2016/5/11,0,0,24.1,29.9,19.5
2016/5/12,0,0,25.5,30.7,21
2016/5/13,0,0,26.6,30.8,22.5
2016/5/14,0,0,26.5,29.8,23.5
2016/5/15,0,27.7,25.5,32,21.2
2016/5/16,0,0.1,21.8,27.5,19
2016/5/17,0,0,22.2,26.9,18.8
2016/5/18,0,0.1,24.4,27.4,22.1
2016/5/19,0,0,25.8,28.3,23.4
2016/5/20,0,31.9,24.4,26.6,23.4
2016/5/21,0,8.3,25.6,28.7,23.7
2016/5/22,0,0,25.8,30.2,22.3
2016/5/23,0,0,26.1,32,21.6
2016/5/24,0,0,26.8,32.4,22
2016/5/25,0,0,28.7,32.7,24.5
2016/5/26,0,6.8,27.8,32.5,23.6
2016/5/27,0,6.6,27.1,30.9,25.3
2016/5/28,0,28.2,25.6,27.5,24.6
2016/5/29,0,35,26,30.7,24.8
2016/5/30,0,5.3,27.5,32.9,24.4
2016/5/31,0,0,29.2,33.1,25.7
2016/6/1,0,0,30.5,35.1,26.4
2016/6/2,0,0,30.7,34.7,27.5
2016/6/3,0,18.5,28.9,35.6,21.8
2016/6/4,2,28.8,24.1,34.1,22.2
2016/6/5,0,41.6,23.6,26.8,22.7
2016/6/6,0,3,26.4,31.6,23.3
2016/6/7,0,0.1,27.5,33.6,23.9
2016/6/8,0,124.4,26.6,31,23.5
2016/6/9,0,15.2,27.5,31.8,25.1
2016/6/10,0,39.6,27.4,32.6,25.2
2016/6/11,0,2.4,26.4,28.7,25.6
2016/6/12,0,27.1,26.3,30,24.2
2016/6/13,0,28.4,27.7,33,24.2
2016/6/14,0,3.9,27.9,31.9,26.2
2016/6/15,0,10.6,26.7,32.6,24.4
2016/6/16,0,13.3,27.5,31,23.6
2016/6/17,0,20.5,26.8,33.2,24.2
2016/6/18,0,26.3,28.7,32.9,24.3
2016/6/19,0,0,29.6,33.8,26.3
2016/6/20,0,0,30,34.6,25.2
2016/6/21,0,0,30.1,33.9,25.9
2016/6/22,0,13.8,28.7,33.3,25.8
2016/6/23,0,0,29.7,33.8,24.7
2016/6/24,0,0,29.9,35.8,25
2016/6/25,0,0,30.5,35.5,25.4
2016/6/26,0,0,30,35.1,25.7
2016/6/27,0,1.8,28.9,34.9,25.6
2016/6/28,0,70.7,26.3,28,25.2
2016/6/29,0,1.9,28.1,32.8,25.1
2016/6/30,0,28.3,27.4,31.9,26.2
2016/7/1,0,2.6,28.1,30.9,26.2
2016/7/2,0,0.9,29.2,32.5,26.9
2016/7/3,0,13.6,28,31.7,24.7
2016/7/4,0,16.5,27.3,31.2,25.3
2016/7/5,0,20.4,26.7,31.5,24.7
2016/7/6,0,0,28.2,31.2,24.7
2016/7/7,0,8.5,29.1,35.7,23.7
2016/7/8,0,0,30.7,36.5,25.7
2016/7/9,0,0.1,31.1,37.1,26.8
2016/7/10,2,56.6,27.8,33.4,25
2016/7/11,1,15,27.5,30.3,26.2
2016/7/12,0,64.7,25.1,27.8,23.5
2016/7/13,1,19.9,27.7,31.5,24.9
2016/7/14,1,6.3,28.3,31.8,26.3
2016/7/15,0,1.1,28.3,33.3,25.6
2016/7/16,2,35.5,28.7,34.4,23.7
2016/7/17,1,0,29.6,34.1,25.1
2016/7/18,0,0,29.8,32.7,28
2016/7/19,0,6.5,29.5,33,25.6
2016/7/20,0,0,29.7,32.9,27.4
2016/7/21,0,0.1,29.9,33.7,25.5
2016/7/22,1,0,30.1,35.5,24.9
2016/7/23,3,0,30.8,35.9,25.2
2016/7/24,1,0,30.5,36.5,25.3
2016/7/25,0,0,30.6,36.6,25.6
2016/7/26,0,10.1,29.6,34.6,25.7
2016/7/27,0,1.7,28.7,33.4,25.3
2016/7/28,1,0,28.8,35.4,24.4
2016/7/29,2,0,29.6,36.4,24.7
2016/7/30,0,21.1,29.3,38,24.8
2016/7/31,0,0.1,29.1,35.6,24.9
2016/8/1,0,8.1,28.5,35.6,24.2
2016/8/2,3,112.9,26,29,24
2016/8/3,2,98.4,26,28.8,23.9
2016/8/4,0,11.3,26.9,32.3,24.4
2016/8/5,2,0.1,27.9,33.3,24.2
2016/8/6,0,0,29.3,35.4,25.6
2016/8/7,1,0,30.4,36.5,26.1
2016/8/8,0,0,30.7,35.9,27.3
2016/8/9,1,6.2,27.9,34.1,24.9
2016/8/10,4,0.6,26.1,29,24.8
2016/8/11,0,0.1,28.7,34.1,25.5
2016/8/12,0,28.9,26.4,29.1,25.8
2016/8/13,1,0,28.5,33.3,24.9
2016/8/14,1,9.1,27.1,30.8,25.5
2016/8/15,0,3.2,27.7,32,24.5
2016/8/16,2,3.7,27.4,30.4,25.5
2016/8/17,0,7.9,27,31.5,25.2
2016/8/18,0,10.8,26.9,29.4,25.4
2016/8/19,0,3.1,27.9,32.7,25.3
2016/8/20,0,0,29.2,35.1,25.7
2016/8/21,2,1.4,28.8,33.2,26.3
2016/8/22,0,0,29.5,35.2,25.5
2016/8/23,0,0,29.5,35.8,25.3
2016/8/24,2,0,29,35.2,26
2016/8/25,1,0,29.3,35.6,25.6
2016/8/26,1,112.5,29,35.2,24.7
2016/8/27,1,0.4,27.5,31.4,24.8
2016/8/28,1,0,26.9,30.6,24.8
2016/8/29,1,0,26.7,31.4,24.2
2016/8/30,1,0,26.1,32.6,22.6
2016/8/31,2,7,26.9,32.1,23.9
2016/9/1,3,0.9,28.4,34.3,25.1
2016/9/2,0,28.5,26.6,28.8,25.2
2016/9/3,0,35.5,25.7,26.9,25.1
2016/9/4,1,2.7,27.4,31.6,25.1
2016/9/5,0,0.1,27.5,32.8,24.3
2016/9/6,2,30.3,27.7,32.4,25.5
2016/9/7,1,6.6,26.9,31.4,25.1
2016/9/8,5,5,27,32,25.5
2016/9/9,1,17.4,26.6,30.3,24.8
2016/9/10,5,32.7,26.3,28.2,24.9
2016/9/11,3,42.9,24.9,29.4,24.3
2016/9/12,3,0,26.6,33.2,23.1
2016/9/13,3,0,27.8,33.2,24.6
2016/9/14,3,0,28.1,32.4,23.7
2016/9/15,2,0.1,28.1,33.3,24.9
2016/9/16,4,0,27.3,32.8,23.9
2016/9/17,1,0,27.4,32.5,24.4
2016/9/18,2,0,26.3,32,21.5
2016/9/19,2,0,26.4,32.2,22.6
2016/9/20,3,0.1,25.5,28.6,23.9
2016/9/21,1,0,26.8,32,23.3
2016/9/22,2,0,26.4,31.8,22.6
2016/9/23,3,0,26.4,32.1,22.7
2016/9/24,2,0,27,32.6,23.5
2016/9/25,1,0,27.2,33.7,23.7
2016/9/26,2,0,28.2,34,24.5
2016/9/27,0,0,29.2,35.6,25
2016/9/28,2,0,28.4,31.3,26.9
2016/9/29,3,0.2,22.9,27.6,20
2016/9/30,3,8.1,19.2,20.8,18.2
2016/10/1,8,24.2,23.2,30.6,19.1
2016/10/2,2,0.3,26,31.7,22.1
2016/10/3,2,7.1,26.9,32.4,24.5
2016/10/4,3,0,26.9,32.2,24
2016/10/5,0,0,26.5,31.2,23.4
2016/10/6,1,0.1,27,31.3,24.5
2016/10/7,2,0,27.4,31.2,24.9
2016/10/8,0,0,27.2,30.5,25.6
2016/10/9,2,0.5,24.2,26.8,22.1
2016/10/10,3,0,24.1,28.4,20.9
2016/10/11,2,0,23.2,26.6,21.3
2016/10/12,1,0.6,21.8,24.3,20.2
2016/10/13,3,0,23.4,28.6,20.6
2016/10/14,5,0,24.2,30.3,20.2
2016/10/15,3,0,24.4,30.5,20.4
2016/10/16,2,0,26.4,31.4,22.6
2016/10/17,1,0.1,26.2,30.6,23.5
2016/10/18,0,54.7,23.4,26.2,22.8
2016/10/19,0,32.3,23.5,24.6,22.5
2016/10/20,0,4.1,25.3,30.4,22.8
2016/10/21,2,5.4,25.4,27.5,24.3
2016/10/22,1,0.6,25.9,30.9,23
2016/10/23,3,4.4,26.2,30,23.4
2016/10/24,0,6.1,25.4,29.3,24
2016/10/25,1,0.6,27.4,31.5,24.6
2016/10/26,1,0,26.3,31.2,23.8
2016/10/27,0,0,25.8,32,22.4
2016/10/28,7,0,25.8,32.2,23.1
2016/10/29,1,0,23.5,27.1,21.4
2016/10/30,2,0,20.5,23.9,17.1
2016/10/31,7,0,22.8,28.2,18.6
2016/11/1,2,0,21.4,25.3,18.3
2016/11/2,3,0,20,23.6,17.2
2016/11/3,3,0,19,23.7,15.6
2016/11/4,2,0,18.3,25.3,13.4
2016/11/5,3,0,19.3,27.4,14.8
2016/11/6,1,0,21.2,26.9,17.4
2016/11/7,1,0,22.3,29.9,17.8
2016/11/8,1,0,20.7,24.2,18.6
2016/11/9,2,0,16.1,18.6,13.7
2016/11/10,2,7.6,12.6,14.5,11.5
2016/11/11,1,2.5,13.4,15.8,11.2
2016/11/12,1,0,20.2,26.6,15.2
2016/11/13,0,0,23.3,28.3,20.9
2016/11/14,0,0,23.2,29.7,19.7
2016/11/15,0,0,23.7,31.1,19.4
2016/11/16,1,0,23.9,28.8,21.6
2016/11/17,0,0,22.5,28.6,19.7
2016/11/18,0,0,22.3,26.9,18.6
2016/11/19,1,0.3,24.2,28.8,22
2016/11/20,0,3.1,24.3,29.2,22.2
2016/11/21,0,4.6,23,26.4,20.9
2016/11/22,0,8.6,22,23.8,21.3
2016/11/23,0,21,16.9,21.3,13.2
2016/11/24,1,0.1,12.8,16.6,10.1
2016/11/25,2,1.4,12.8,16.9,10.4
2016/11/26,0,12.7,11.4,14,9.6
2016/11/27,0,0,12.6,18.8,9
2016/11/28,0,0,13.8,20.1,9.3
2016/11/29,1,0,15.1,19.2,11.2
2016/11/30,0,0,16.1,21.1,12.6
2016/12/1,0,0,15.5,21.4,11.7
2016/12/2,0,0,16,22.3,12.8
2016/12/3,0,0,17.3,21.5,13.5
2016/12/4,0,0.1,19.9,26.7,17.1
2016/12/5,0,0,20.9,27.1,15.9
2016/12/6,0,0,18,21.4,15.2
2016/12/7,0,0,15.6,22.5,11.6
2016/12/8,0,0,14.8,22.3,9.8
2016/12/9,0,0,14.1,24.2,8.6
2016/12/10,0,0,16.1,24.8,10.6
2016/12/11,0,0,17.4,24.4,13.2
2016/12/12,1,0,19.4,25.9,14.5
2016/12/13,0,0,19.8,26.6,15.8
2016/12/14,0,0,17.6,21.8,15.6
2016/12/15,0,0,14.3,18.7,11.9
2016/12/16,0,0,11,16.8,8.1
2016/12/17,0,0,12.6,20,6.5
2016/12/18,0,0,17.4,24.7,13.5
2016/12/19,0,0,19.1,26.1,15.7
2016/12/20,0,0,19.9,27.2,16.3
2016/12/21,0,1.2,20.1,25.8,16.9
2016/12/22,0,0.2,18.9,22.5,17.1
2016/12/23,0,0,15,19,11.9
2016/12/24,0,2,15.9,16.8,15.3
2016/12/25,0,0,17,19.5,15.4
2016/12/26,0,0,18.6,25.7,15.4
2016/12/27,0,0,12.2,16.5,10.6
2016/12/28,0,0,9.3,16.5,5.1
2016/12/29,0,0,11.7,16.8,8.6
2016/12/30,0,0,11.7,19.4,7.9
2016/12/31,0,0,13.9,22.7,8.9
2017/1/1,0,0,15.1,24,10.1
2017/1/2,0,0,18,27.1,12.9
2017/1/3,0,0,19.1,27.5,14.3
2017/1/4,0,0,18.7,24.9,15.1
2017/1/5,0,0,19,26.2,14.8
2017/1/6,0,0,19.4,26.9,15
2017/1/7,0,0.1,20.1,24.3,17.9
2017/1/8,0,0,19.4,24.6,17.5
2017/1/9,0,0,17.1,23.8,14.4
2017/1/10,0,0,18,23.9,14.2
2017/1/11,0,0.5,17.6,21.2,16.4
2017/1/12,0,0.9,12.6,17,10.2
2017/1/13,0,2.8,10.5,12.8,9.1
2017/1/14,0,1,10.8,13.1,9.7
2017/1/15,0,0.5,11.5,14.1,10.3
2017/1/16,0,1.7,11.4,13.1,10
2017/1/17,0,1.9,13.6,17.6,11.6
2017/1/18,0,0,16.9,21,13.6
2017/1/19,0,0,16.3,19.9,14.8
2017/1/20,0,0,13.7,18.4,12
2017/1/21,0,0,13.1,19.2,10.3
2017/1/22,0,0,12.4,20,8
2017/1/23,0,0,12.9,21.1,7.9
2017/1/24,0,0,14.5,21.4,9.4
2017/1/25,0,0,16,24.3,11.2
2017/1/26,0,0,14.5,22.1,10
2017/1/27,0,0,13.1,23.1,8.3
2017/1/28,0,0,14.5,23.3,8.5
2017/1/29,0,3.8,17.4,22.2,15.5
2017/1/30,0,0,18,22,16.2
2017/1/31,0,0.2,13.3,17.3,12.2
2017/2/1,0,0,16.3,23.3,12.6
2017/2/2,0,0,15.4,21,13.3
2017/2/3,0,0.1,16.3,21.2,13
2017/2/4,0,11.4,16.9,22.5,14.4
2017/2/5,0,0.5,17.5,24.2,13.9
2017/2/6,0,0,19.4,24.2,15.2
2017/2/7,0,0.1,18.2,20.8,16.8
2017/2/8,0,3.2,14.7,18.3,10.2
2017/2/9,0,0.1,9.5,13.4,7.1
2017/2/10,0,0.1,9.9,14.5,7.4
2017/2/11,0,0,10.2,17.6,5.3
2017/2/12,0,0,10.7,19.7,4.9
2017/2/13,0,0,11.6,22.1,5.6
2017/2/14,0,0,13.9,23.5,8.3
2017/2/15,0,0,14.6,24.1,8.5
2017/2/16,0,0,15.4,24.8,9.4
2017/2/17,0,0,17.2,28,11.4
2017/2/18,0,0,19.2,29.2,13.7
2017/2/19,0,0.1,18.3,21.8,16.5
2017/2/20,0,0.4,20.5,27.1,16.9
2017/2/21,0,0,20.4,25.7,16.5
2017/2/22,0,0.1,20.5,23.3,18.5
2017/2/23,0,0.1,12.2,21.5,10.2
2017/2/24,0,0.4,8.6,10.7,7.3
2017/2/25,0,2.3,8,9.5,6.8
2017/2/26,0,8.1,11.9,18.5,7.6
2017/2/27,0,0,15.9,20.6,12.7
2017/2/28,0,0,16.2,21.1,13.7
2017/3/1,0,0,17,23.2,14.5
2017/3/2,0,0,15.3,23.7,10.6
2017/3/3,0,0,14.9,23.3,8.9
2017/3/4,0,0,18.7,23.9,13.9
2017/3/5,0,0,21.4,25.9,18.7
2017/3/6,0,0,17.4,22.3,16.3
2017/3/7,0,0.3,14.1,16.3,12.9
2017/3/8,0,5.6,13.2,16.1,11.3
2017/3/9,0,4.3,13.6,14.6,12.9
2017/3/10,0,4.7,14.8,16.3,13.3
2017/3/11,0,4.5,16.6,17.5,15.7
2017/3/12,0,0.6,18.7,21.3,16.8
2017/3/13,0,0.2,21.2,24.5,19
2017/3/14,0,0.4,17.4,22,15.1
2017/3/15,0,0,15.1,18.2,13
2017/3/16,0,0.1,16.6,18.3,15.4
2017/3/17,0,0.3,17.6,21.1,14.8
2017/3/18,0,25.7,18.9,21.9,17.7
2017/3/19,0,61.2,19.9,21.5,17.9
2017/3/20,0,0.1,21.8,25.6,19.6
2017/3/21,0,0.1,21.8,25.9,20
2017/3/22,0,13,19.6,21.1,18.9
2017/3/23,0,0.3,20.8,23.9,18.6
2017/3/24,0,0,22.1,27.2,19
2017/3/25,0,1.1,16,23.1,13.5
2017/3/26,0,5.3,13.3,19.2,10.6
2017/3/27,0,0,16.3,24.8,9.6
2017/3/28,0,0,18.9,25.3,12.2
2017/3/29,0,1.3,22.2,25.8,19.3
2017/3/30,0,0.1,22.8,25.4,20.4
2017/3/31,0,45.3,18.1,23.5,14.3
2017/4/1,0,1,16.4,24.5,11.4
2017/4/2,0,0,17.2,25.2,10.2
2017/4/3,0,0,18.4,25.2,11.3
2017/4/4,0,0,19.8,26.4,12.6
2017/4/5,0,0,21.6,27,16.5
2017/4/6,0,4.1,21.9,24.2,20.1
2017/4/7,0,0,23.5,27.5,20.7
2017/4/8,0,0.1,24.6,28,22.1
2017/4/9,0,0,24.9,28.3,22.7
2017/4/10,0,0.1,25.8,27.7,24.7
2017/4/11,0,1.5,21.9,26,17.3
2017/4/12,0,31.1,17.1,19.7,15
2017/4/13,0,0,17.4,19.9,15.3
2017/4/14,0,0,19.1,23.9,14.8
2017/4/15,0,0,22.9,27.2,19.8
2017/4/16,0,0.1,24.5,30.2,21.9
2017/4/17,0,0,25,33.1,20
2017/4/18,0,0,25.7,31.7,21.4
2017/4/19,0,4.5,24.8,29.9,21.9
2017/4/20,0,23.6,23.7,27.9,21.9
2017/4/21,0,30.2,23.3,28.3,20.8
2017/4/22,0,4,18.5,22.2,15.5
2017/4/23,0,0.9,18.8,23.4,15
2017/4/24,0,0.1,20.3,22.5,18.4
2017/4/25,0,2.7,21.4,23.4,19.7
2017/4/26,0,11.4,22.9,26.9,21.8
2017/4/27,0,2.7,20.4,22.6,19
2017/4/28,0,0,20.1,27.5,14.7
2017/4/29,0,0,21.5,28.6,14.7
2017/4/30,0,0,23.5,28.7,17.6
2017/5/1,0,0,24.6,27.8,20.7
2017/5/2,0,0,25.7,29.9,22.6
2017/5/3,0,0.1,26.9,30.3,25.3
2017/5/4,0,39.3,24.1,26.5,21.2
2017/5/5,0,0,24.7,30.5,20.3
2017/5/6,0,0,26,33,21.6
2017/5/7,0,164.1,24.4,27.6,22.6
2017/5/8,0,30.1,24.4,28.3,21.6
2017/5/9,0,6.8,24.4,29.2,21.7
2017/5/10,0,0,26.1,31.1,22.2
2017/5/11,0,0,26.9,31.7,22.7
2017/5/12,0,0.1,25.3,28.5,24
2017/5/13,0,0.1,24,27.3,22.1
2017/5/14,0,0,25.7,30.7,21.5
2017/5/15,0,11.8,25.4,27.3,23.8
2017/5/16,0,79,23.4,28.8,20.5
2017/5/17,0,0,24.9,31.1,20.1
2017/5/18,0,0.1,24.8,29.3,22.1
2017/5/19,0,2.5,22.6,26.2,20.8
2017/5/20,0,4.2,22.9,25.8,20.6
2017/5/21,0,4.3,24.4,28.5,23
2017/5/22,0,15.3,24.3,27.5,22.7
2017/5/23,0,2.3,26.6,30.7,23.6
2017/5/24,0,61.6,24,28,21.7
2017/5/25,0,0,24.3,27.9,21.7
2017/5/26,0,0,23.6,27.6,19.4
2017/5/27,0,0,25.1,31.8,20.2
2017/5/28,0,0,26,33.3,20.1
2017/5/29,0,0,26.6,32.2,21.1
2017/5/30,0,0,26.3,31,21.5
2017/5/31,0,0,28.2,33,24.2
2017/6/1,0,0,29.5,33.2,26.8
2017/6/2,0,9.6,29,32.4,27.3
2017/6/3,0,28.1,29,35,25.2
2017/6/4,0,18.5,28.8,31.6,26.1
2017/6/5,0,21.6,29,31.5,26.1
2017/6/6,0,0.1,30,33.8,27
2017/6/7,0,26.4,28.1,33.6,24.1
2017/6/8,0,0.1,29.4,33.6,25.3
2017/6/9,0,0.1,27.7,31.7,24.9
2017/6/10,0,1,28.5,32,24.8
2017/6/11,1,0,30.5,35.7,25.5
2017/6/12,0,9.6,26.9,32.5,24.9
2017/6/13,0,0.1,27.6,31.6,25.1
2017/6/14,0,13.5,26.9,28.8,24.8
2017/6/15,0,0.1,28.9,33.2,26.2
2017/6/16,0,120.6,26,31.7,23.5
2017/6/17,0,26.5,25.5,29.1,23.6
2017/6/18,0,0.4,24.8,26.2,24.1
2017/6/19,0,68.4,25.9,29.5,23.8
2017/6/20,0,14.9,26.5,30.7,24.1
2017/6/21,0,16,26.7,31.4,24.8
2017/6/22,1,0.9,27.7,30.2,24.8
2017/6/23,0,23.1,27.9,32.5,25.3
2017/6/24,0,0,29.1,33.1,25.6
2017/6/25,0,6.2,28.9,33,26.9
2017/6/26,0,0.1,30,33.5,26.7
